id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14,docs-15,docs-delta-percent-15,docs-percent-15,docs-female-15,docs-male-15,docs-questions-15,docs-complaints-15,docs-16,docs-delta-percent-16,docs-percent-16,docs-female-16,docs-male-16,docs-questions-16,docs-complaints-16,docs-17,docs-delta-percent-17,docs-percent-17,docs-female-17,docs-male-17,docs-questions-17,docs-complaints-17,docs-18,docs-delta-percent-18,docs-percent-18,docs-female-18,docs-male-18,docs-questions-18,docs-complaints-18
ARG,2022-02-01,Argentina,58,0,0.02,5,12,3,1,248,0,0.07,36,53,10,12,95,0,0.03,12,28,3,3,206,0,0.06,27,36,12,3,166,0,0.05,20,70,20,20,277,0,0.08,57,81,18,24,478,0,0.14,67,139,27,73,150,0,0.04,17,52,13,11,41,0,0.01,6,11,0,1,400,0,0.11,138,159,6,11,231,0,0.07,44,64,6,40,178,0,0.05,27,50,4,13,111,0,0.03,19,29,2,9,167,0,0.05,41,60,11,26,44,0,0.01,10,11,6,4,99,0,0.03,26,27,6,15,91,0,0.03,18,28,7,29,498,0,0.14,77,173,44,64
ARG,2022-02-02,Argentina,73,0.26,0.02,5,13,4,1,232,-0.06,0.06,45,54,10,8,89,-0.06,0.02,10,27,9,2,309,0.5,0.07,45,75,7,3,147,-0.11,0.04,16,58,17,8,379,0.37,0.09,83,101,24,33,567,0.19,0.14,82,141,28,40,132,-0.12,0.03,23,43,9,9,38,-0.07,0.01,5,7,1,1,733,0.83,0.18,216,188,10,10,224,-0.03,0.05,43,47,9,43,233,0.31,0.06,33,59,8,18,124,0.12,0.03,27,24,4,16,198,0.19,0.05,25,68,21,32,26,-0.41,0.01,7,6,2,0,133,0.34,0.03,23,37,7,19,146,0.6,0.04,40,33,8,34,386,-0.22,0.09,61,123,23,45
ARG,2022-02-03,Argentina,92,0.26,0.02,18,15,3,4,263,0.13,0.06,49,48,13,15,55,-0.38,0.01,10,16,3,3,211,-0.32,0.05,23,47,6,5,152,0.03,0.03,20,57,15,16,489,0.29,0.11,115,128,52,42,490,-0.14,0.11,107,114,18,32,136,0.03,0.03,21,49,11,16,34,-0.11,0.01,1,7,1,1,784,0.07,0.18,276,216,24,31,224,0,0.05,39,63,10,40,257,0.1,0.06,41,69,18,27,112,-0.1,0.03,10,21,4,11,169,-0.15,0.04,38,61,19,38,43,0.65,0.01,6,14,3,2,141,0.06,0.03,24,24,6,7,350,1.4,0.08,82,120,36,53,419,0.09,0.09,79,135,33,74
ARG,2022-02-04,Argentina,98,0.07,0.03,10,25,2,1,294,0.12,0.08,49,78,10,10,53,-0.04,0.01,7,9,1,3,185,-0.12,0.05,26,48,10,3,152,0,0.04,15,57,21,13,415,-0.15,0.11,85,99,17,32,607,0.24,0.16,146,150,32,36,170,0.25,0.04,25,85,12,35,27,-0.21,0.01,3,9,0,0,465,-0.41,0.12,109,199,10,19,241,0.08,0.06,33,66,16,45,218,-0.15,0.06,32,52,13,24,179,0.6,0.05,65,36,7,17,143,-0.15,0.04,19,56,14,26,23,-0.47,0.01,5,5,2,1,113,-0.2,0.03,20,32,5,14,164,-0.53,0.04,32,52,17,18,321,-0.23,0.08,50,103,10,38
ARG,2022-02-05,Argentina,47,-0.52,0.02,12,14,1,4,136,-0.54,0.05,24,44,3,10,43,-0.19,0.02,5,17,2,1,104,-0.44,0.04,11,36,7,3,99,-0.35,0.04,12,34,12,7,264,-0.36,0.1,63,76,19,22,413,-0.32,0.16,94,131,26,60,93,-0.45,0.04,16,32,9,12,32,0.19,0.01,6,12,4,4,371,-0.2,0.15,67,209,12,9,166,-0.31,0.06,31,50,14,24,144,-0.34,0.06,21,39,8,11,115,-0.36,0.05,42,45,0,7,124,-0.13,0.05,36,42,14,21,17,-0.26,0.01,3,6,2,0,58,-0.49,0.02,18,19,6,3,158,-0.04,0.06,22,53,5,48,170,-0.47,0.07,29,46,13,28
ARG,2022-02-06,Argentina,27,-0.43,0.01,4,6,0,3,108,-0.21,0.05,21,22,5,7,49,0.14,0.02,8,16,3,4,93,-0.11,0.04,14,24,7,1,156,0.58,0.07,19,70,14,13,214,-0.19,0.1,45,54,8,18,345,-0.16,0.16,34,85,13,132,90,-0.03,0.04,18,42,3,10,14,-0.56,0.01,5,7,2,0,362,-0.02,0.17,70,174,6,11,128,-0.23,0.06,21,44,7,19,100,-0.31,0.05,14,40,9,5,53,-0.54,0.02,8,9,2,6,108,-0.13,0.05,30,44,14,17,34,1,0.02,2,8,3,0,66,0.14,0.03,17,21,4,8,83,-0.47,0.04,15,31,5,33,156,-0.08,0.07,19,60,16,31
ARG,2022-02-07,Argentina,82,2.04,0.02,18,18,1,2,313,1.9,0.09,51,79,16,14,84,0.71,0.02,10,16,3,2,200,1.15,0.06,23,37,5,2,148,-0.05,0.04,21,51,12,11,307,0.43,0.09,71,81,22,25,475,0.38,0.14,75,119,32,72,112,0.24,0.03,15,38,11,19,29,1.07,0.01,5,7,2,2,470,0.3,0.14,86,240,4,8,209,0.63,0.06,37,50,17,37,172,0.72,0.05,33,29,8,15,146,1.75,0.04,51,34,3,8,193,0.79,0.06,27,106,6,14,41,0.21,0.01,3,9,4,0,95,0.44,0.03,15,26,2,7,117,0.41,0.03,23,35,7,23,246,0.58,0.07,43,79,22,29
ARG,2022-02-08,Argentina,49,-0.4,0.01,6,13,0,2,356,0.14,0.1,66,90,18,19,100,0.19,0.03,8,19,4,0,174,-0.13,0.05,18,46,11,0,155,0.05,0.04,17,56,10,7,282,-0.08,0.08,56,76,17,22,445,-0.06,0.12,82,136,29,60,154,0.38,0.04,24,64,25,23,32,0.1,0.01,2,9,1,3,515,0.1,0.14,154,172,11,34,206,-0.01,0.06,32,51,7,35,240,0.4,0.07,33,69,7,15,119,-0.18,0.03,42,29,5,11,185,-0.04,0.05,42,58,16,43,27,-0.34,0.01,5,4,0,0,92,-0.03,0.03,27,20,5,12,127,0.09,0.04,23,32,8,24,342,0.39,0.1,44,93,18,32
ARG,2022-02-09,Argentina,73,0.49,0.02,10,20,2,3,359,0.01,0.09,71,72,14,11,61,-0.39,0.02,14,21,4,3,244,0.4,0.06,39,57,13,5,206,0.33,0.05,28,65,22,13,262,-0.07,0.07,53,66,18,20,480,0.08,0.13,82,133,24,55,194,0.26,0.05,24,74,17,29,35,0.09,0.01,5,8,2,2,590,0.15,0.15,131,219,10,23,243,0.18,0.06,44,77,21,37,261,0.09,0.07,26,73,10,11,91,-0.24,0.02,14,20,9,8,177,-0.04,0.05,34,59,17,33,27,0,0.01,5,6,1,1,82,-0.11,0.02,18,20,7,8,136,0.07,0.04,20,39,5,29,309,-0.1,0.08,44,94,15,31
ARG,2022-02-10,Argentina,69,-0.05,0.02,10,15,1,4,425,0.18,0.1,96,111,23,14,55,-0.1,0.01,14,14,8,3,245,0,0.06,38,53,7,6,175,-0.15,0.04,24,59,11,14,332,0.27,0.07,78,90,39,20,620,0.29,0.14,128,140,32,71,272,0.4,0.06,47,98,39,47,47,0.34,0.01,8,15,6,3,677,0.15,0.15,222,196,14,18,319,0.31,0.07,70,112,38,65,291,0.11,0.07,34,83,15,24,110,0.21,0.02,12,30,5,16,206,0.16,0.05,43,80,25,48,28,0.04,0.01,5,8,1,3,142,0.73,0.03,26,32,8,19,142,0.04,0.03,20,48,5,25,294,-0.05,0.07,43,89,16,36
